content,language,doubleQuality
"Jahrelang habe ich Ariel Compact verwendet, und mich auch mit der neuen Duftnote (m.E. eher eine Muffnote) arrangiert. Nachdem Ariel nun kein Compactpulver mit guter Waschleistung mehr anbietet,  werde ich das Produkt wechseln. Es gibt bessere Pulverwaschmittel  am Markt. Schade dass man beim einstigen Testsieger nicht in Innovation investiert sondern lieber „podifiziert“ hat. Waschleistung und Umweltwirkung sollten bei einem Markenprodukt im Mittelpunkt stehen; niemand braucht Pods (sonst hätten wir ja schon längst zu Flüssigwaschmitteln gegriffen).",DEU,0
Beste Waschmittel ich liebe es. Kann ich nur empfehlen,DEU,0
"Dieses Waschpulver ist ein Traum. Es riecht von der Wäsche bis zum langen Tragen sehr frisch und angenehm. Habe viele Komplimente bekommen, dass meine Wäsche so gut riecht.",DEU,0
Seit einem Monat benutze ich das Waschmittel und es duftet himmlisch und frisch. Ich bin zufrieden!,DEU,0
DAS ALTE ARIEL WAR GUT UND FEIN JETZT STINKT DIE WÄSCHE EINFACH NUR NOCH MUFFIG !!,DEU,0
Stinkt nur noch und ist schlechter als ein Billigwaschmittel. Leider unwahrscheinlich nachgelassen. Schade.,DEU,0
Auf der Suche nach einem Pulverwaschmittel habe ich bei einschlägigen Händlern nur ARIEL vorgefunden. Schon beim Transport stieg mir durch die geschlossene Verpackung ein penetranter Geruch in die Nase. zu Hause angekommen überlagert dieser schreckliche Geruch unsere Wohnung und den Abstellraum in dem die Aufbewahrungsbox für ARIEL steht. Habe früher oft mit ARIEL gewaschen. Jetzt nicht mehr!! Werde das gesamte Paket vernichten.,DEU,0
"Wäscht super sauber, keine Rückstände auf der Wäsche auch bei wenig Gradzahl. Riecht gut. Sehr ergibig",DEU,0
"Das neue Ariel ist echt eine Menschenrechtsverletzung. Ein Produkt, dass durch die Packung die ganze Wohnung mit dem Gestank einnebelt ist unter aller Sau.
Muss jetzt nach jahrelanger Treue einen neuen Anbieter suchen.",DEU,0
"Benutze seit 25 Jahren Ariel. Habe jetzt bemerkt das die Verpackung eine neue ist,und es wirklich schrecklich intensiv und vor allem anderst riecht! Habe etliche Freundinnen die alle Ariel benutzen, weil es so gut gerochen hat. Bitte gebt uns den alten Geruch zurück!!!",DEU,0
"Ich kann mich den anderen Bewertungen nur anschließen. Auch ich habe mich über den furchtbaren Geruch im Auto gewundert. Dieser ist leider auch auf meine übrigen Einkäufe (Lebensmittel!) übergegangen. Alles in meiner Vorratskammer riecht nun nach diesem veränderten Ariel. Wie kommen Sie dazu zu behaupten, am Geruch wurde nichts verändert. Ich bekomme davon Niesanfälle und weitere allergische Reaktionen. Ich war jahrzehntelang gerne Arielkunde, nun werde ich die Marke wechseln.",DEU,0
"Auf dem Produkt steht nicht mehr ob das ein kompaktwaschmittel ist. Ich habe einen Karton gekauft, auf dem steht nun, dass es nicht zur vorwäsche geeignet ist. Muss ich dazu etwas anderes verwenden?",DEU,0
Gestern gekauft und es ist ein Super gutes Waschpulver,DEU,0
"Seit Jahren verwende ich Ariel und habe mir heute wie immer eine neue Packung gekauft. Schon im Auto habe ich den Geruch bemerkt und überlegt, was wohl in meinem Einkauf so penetrant nach Parfüm riecht. Zu Hause angekommen war mir klar, dass es das Ariel ist. Ich ertrage den Geruch schon durch die geschlossene Folienverpackung nicht! Ich habe es jetzt auf den Balkon gestellt, weil schon die ganze Wohnung danach riecht. Da habe ich nun im Internet recherchiert und stelle fest, dass es vielen anderen genauso geht wie mir. Na vielen Dank auch, Ariel. Wir haben ja zur Zeit nicht schon genug Probleme… Ich werde mit diesem chemisch stinkendem Zeug meine Wäsche jedenfalls nicht waschen und suche jetzt ein neues Waschmittel. Schade und echt nervig!",DEU,0
Ich bin total zufrieden. Super Waschmittel. Wäscht sauber auch stark verschmutzte Saschen und hat einen frischen tolen Geruch,DEU,0
"Ich benutze Ariel seit ca. 30 Jahren und war immer zufrieden mit dem Geruch und dem Waschergebnis. Ich habe vor einigen Wochen neue Pakete gekauft und diese haben einen beißenden und unangenehmen Geruch. Nach dem Waschen ist es zwar nicht mehr ganz so schlimm, aber die Wäsche riecht trotzdem nicht angenehm. Schade! Werde wohl nach einem anderen Produkt suchen müssen.",DEU,0
"Ich benutze Ariel Color Pulver seit Jahren und war sehr zufrieden.
Aber der neue Duft, eher Gestank, ist eine Zumutung. Was habt Ihr Euch dabei gedacht? Nur damit man bei 20 Grad waschen kann? Wer macht sowas? Und noch dazu die Dosierung erhöhen. Und Ihr sprecht von Nachhaltigkeit. (kann das Wort schon nicht mehr hören) Wäsche waschen kostet Energie, ob ich jetzt 30ct realistisch spare oder nicht, spielt glaube keine Rolle, wenn ich möchte dass meine Wäsche ordentlich sauber wird. Es gibt eine Grenz wo Sachen verbessert oder dann doch wieder verschlechtert werden. Ihr habt die Grenze glaube gefunden.
Also bitte springt von diesem Greenwashing-Zug wieder ab, auf den mittlerweile alle Hersteller aufgesprungen sind und macht wieder gescheides Waschmittel.",DEU,0
Die Flecklösekraft könnte etwas besser sein. Der Geruch ist nicht so intensiv,DEU,0
Teste es seit 2 Wochen. Riecht mega und macht die Wäsche sauber. Sehr zu empfehlen,DEU,0
"ARIEL wäscht wirklich sauber...und der zarte Duft nach Febreze ist auch bei der Wäsche im trocknen Zustand noch wahrnehmbar. Ich verende immer die Dosieranwendung und ARIEL ist perfekt z.B. für Bett-und Tischwäsche, insbesondere weiße Wäsche wasche ich nur mit ARIEL.",DEU,0
"Ich kaufe seit Jahrzehnten Ariel Color und die letzten 2 Packungen stinken fürchterlich, so das ich sie vom Schrank auf den Balkon verbannt habe. Die Verpackung ist anders und nun sind rote Kügelchen mit drin, das komplette Waschmittel ist anders. 

Werde mir Testergebnisse suchen und ein anderes tolles Waschmittel finden, Ariel ist leider das letzte Mal in meinem Einkaufskorb gelandet, den penetranten Gestank hält ja niemand aus... Ich komme erst als Kunde zurück, wenn ich das gewohnte alte Ariel erhalte was ein sehr gutes Produkt war und sämtliche Flecken entfernte.",DEU,0
"Ich habe das neue Ariel Color Farbschutz mit 20 WL im Angebot gekauft. Seit Jahrzehnten nehme ich Ariel zum Waschen. Als ich die Packung öffnete, stieg mir ein penetrant süßer und fremder Geruch in die Nase, dann bemerkte ich die neuen bunten Flocken im Pulver. Erst da merkte ich das es ein anderes Pulver als das gewohnte Ariel color war. Leider habe ich gleich zwei Packungen davon gekauft und bin enttäuscht. Falls dieser Geruch nicht wieder geändert wird, werde ich wechseln müssen. Das ist schade, da ich immer sehr zufrieden war und auch keine Allergien aufgetreten sind. Ob das bei der neuen Rezeptur auch so ist, bleibt abzuwarten.",DEU,0
"Seit Ewigkeiten war ich treuer Ariel-Kunde. Ich habe mich sehr über die Veränderung des Duftes vor einiger Zeit geärgert, Ariel aber weiterhin benutzt (der Mensch ist ein Gewohnheitstier). Das hat jetzt allerdings ein Ende, nachdem mir meine Freundin ein anderes Waschpulver empfohlen hat. 

Die Waschleistung über sechs Monate ebenso gut wie Ariel, allerdings riecht die Wäsche traumhaft FRISCH. Nach dem Wechsel des Waschmittel habe ich erst einmal gemerkt, dass das neue Ariel regelrecht stinkt.

In allen Online-Shops, wo Rezensionen möglich sind, beschweren sich die Kunden über den neuen Duft. Warum handelt Ariel nicht und kehrt zum alten Duft zurück? Irrtümer einzugestehen ist nicht schlimm, man muss nur draus lernen. Und das tut Ariel offenbar nicht. Also ist mich Ariel nach ...zig Jahren nun als Kunde los und den Haushalt zweier Freunde auch gleich mit, denn die haben an mir herumgerochen und gefragt, was ich denn für ein Waschmittel benutze, das würde so schön frisch riechen.",DEU,0
"Sorry, aber dieser Geruch ist mehr als penetrant. Zuerst dachte ich, es läg am Weichspüler. Der war es aber nicht. Hinzu kommt, dass ich meine Bettwäsche nicht mehr mit Ariel waschen konnte, weil ich am ganzen Körper juckenden Auschlag bekam. 
Ich hab mir schon ein anderes Colorwaschmittel besorgt und alle Wäsche neu gewaschen. Schade, denn ich war immer zufrieden vorher.",DEU,0
"Ich war bisher über Jahre sehr zufrieden mit Ariel colorwaschmittel Pulver. Die waschleistung war super und der dezente Duft roch frisch und sehr angenehm. 
Die letzte Packung ist etwas dünner vom Material her (was überhaupt nicht stört) aber der neue Duft ist unangenehm und sehr penetrant. Wirklich schade, war meine letzte Packung und werde künftig auf eine andere Marke mit Waschpulver umsteigen. Die ganze Wäsche riecht wie dauerhaft üppig und schlecht parfümiert, anstatt einfach nur sauber zu sein.",DEU,0
"Ich habe Jahrzehnt Ariel Compact benutzt. Seit kurzem ist die Verpackung nicht mehr so starr, was jedoch nichts zur Sache tut. Was mich allerdings sehr stört ist der neue Geruch. Die Wäsche riecht viel intensiver, irgendwie süßlich, was mir überhaupt nicht mehr gefällt. Ich mag es eher dezent.
Wieso wurde der Geruch verändert? Das selbige war auch bei den Ariel Pods der Fall, weshalb ich diese auch nicht mehr benutze.
Schade, ich war immer sehr zufrieden, allerdings werde ich mir ein anderes Waschmittel kaufen müssen.",DEU,0
"Ähnlich wie bei den andere Waschmittelherstellern gibt es jetzt leider auch bei Ariel kein Compact Waschmittel mehr. Bisher benötigte ich immer nur 40 ml Waschmittel, jetzt benötige ich aber dank der neuen Formulierung 75 ml. Außerdem riecht der Duft fürchterlich und ist verändert worden. Auch wenn Ariel hier immer wieder schreibt dass dem so nicht ist. Verwende ich mehr Waschmittel ist das auch belastender für die Umwelt. Es scheint die Profitgier von Procter",DEU,0
"Riecht angenehm, macht super sauber ich benutze nur noch das",DEU,0
Prima Waschleistung und Farberhalt. Werde ich nachkaufen.,DEU,0
"schon länger gekauft im Großpack, aber nie bereut, ich verwende es für Bettwäsche meine Kompressionsstrümpfe, überall dort wo man das flüssige nicht verwenden soll, ich habe es keinesfalls bereut ich bin nachwievor begeistert und gebe es auch nicht mehr her.",DEU,0
Leider ist dieses Produkt nur noch enttäuschend. Nicht zu vergleichen mit dem Ariel Color Compact. Der Duft ist aus meiner Sicht schrecklich und die Waschleistung ist - verglichen zu dem Compact - schlechter. Bitte bringen sie das Compact wieder!!!!,DEU,0
WAS ist passiert? Das neue Color Pulver (20 Wäschen) ist leider kein Compact mehr und der Duft ist eine Katastrophe! So penetrant und aufdringlich! Hat nichts mehr mit dem alten Ariel Compact zu tun. Werde auf eine andere Marke umsteigen! Leider!,DEU,0
"Ich wasche seit unzähligen Jahren mit dem Ariel Color Compact Pulver. Kein anderes Waschmittel schafft es die Wäsche so sauber zu waschen und gleichzeitig die Farben zu erhalten. Es ist super ergiebig und das absolute Standard- und auch Lieblingswaschpulver in der erweiterten Familie. Aber der neue Duft… ist einfach furchtbar! Erst war ich sehr neugierig als ich gelesen habe „mit Original Ariel Duft“ und dachte es riecht nun wie das Vollwaschmittel-Pulver, ,welches ich sowohl vom Duft als auch der Waschleistung sehr gerne mag, aber nein, es riecht schrecklich süß und überhaupt nicht mehr frisch. Ich mag überhaupt nicht mehr mein Gesicht im frischgewaschenen Handtuch abtrocknen weil ich den Geruch als so störend empfinde. Bitte bitte Ariel bringt den alten Duft wieder. Ich möchte weiter Ariel kaufen, aber mit diesem neuen Duft geht das nicht. Gibt es einen anderen Artikel der den alten Ariel Color Compact Duft hat?",DEU,0
Sehr gut das richt frisch  schön ich empfehle ihnen,DEU,0
Super da man nicht viel braucht um Flecken zu entfernen. Und richt gut.,DEU,0
Benutze Ariel schon über 10 Jahre. Habe schon mal andere (günstigere) Waschmittel ausprobiert mit dem Fazit das Ariel unser Favorit ist. Sehr gut riechende saubere Wäsche die bei uns keinen Juckreiz auslöst.,DEU,0
Kaufe ich immer wieder gerne da es einfach das beste Waschmittel ist,DEU,0
So viele andere schon gekauft aber das hier ist einfach das beste!,DEU,0
"Das Pulver ist einfach super, meine Wäsche ist viel sauberer und duftet hervorragend.Ich wechsle oft zwischen Ariels Pulver und Flüssigwaschmittel.Ich bin auf jeden Fall zufrieden.",DEU,0
Das ist sehr gut dann ich bin zufrieden und macht alle Kleider richtig sauber,DEU,0
Seit Jahren ist das mein Waschmittel. Ich bin sehr zufrieden damit und kann es nur weiter empfehlen.,DEU,0
"Auch ich werde mich leider nach einem neuen Waschmittel umsehen, obwohl ich mit den Eigenschaften des Pulvers sehr zufrieden bin. Der Geruch erinnert mich in seiner Intensität an die 70er Jahre und widerspricht meiner Vorstellung eines nachhaltigen und die Gewässer möglichst wenig belastenden Waschens. Das ganze Zimmer in dem die Wäsche hängt riecht intensiv nach Waschmittel, sehr unangenehm",DEU,0
"Mit den Wascheigenschaften war ich immer zufrieden. Leider hat der Pulver auch in kleinen Packungen ""neuen Duft"", der viel zu stark ist. Nun bin ich leider auf der Suche nach einem anderen Produkt:(",DEU,0
Seit 30 Jahren meine nr.1 . Sehr gute fleckenentfernung . Bei Kindern sehr wichtig das nach dem Essen und Spielen die Kleidung wieder sauber wird .,DEU,0
Wäscht sauber und riecht super frisch und sehr lange,DEU,0
etwas teuer aber dafür spare ich jetzt den Weichspüler.,DEU,0
Ich wasche die Kleidung nur mit Ariel. Die Waschleistung ist top. Und die Wäsche riecht sauber,DEU,0
"Ich bin auch nach 50 Jahren immer noch begeistert! Mein Mann verträgt nur Ariel, nach einigen Versuchen mit anderen Waschpulver‘n bin ich immer wieder zu Ariel zurück gekehrt! Einfach das beste *****",DEU,0
"Benutzen das immer,
Es riecht gut und die Kleidung auch sauber",DEU,0
Benutze es jetzt schon lange und bin immer wieder zufrieden damit. Auch hartnäckige Flecken gehen problemlos raus.,DEU,0
"Ich habe mir vor kurzem zwei Tüten Ariel Color Waschmittel und eine Tüte Vollwaschmittel in Waschpulverform gekauft und nun damit gewaschen. Der Duft an der Wäsche ist einfach nur ekelhaft. Zudem gehen Flecken nicht wirklich raus. Werde die Waschmittel entsorgen und wieder zu Discounter Waschmittel greifen, denn diese reinigen deutlich besser und riechen nicht ekelhaft!",DEU,0
"Besser als dieses Produkt von Ariel kann man es besser  nicht machen
einfach top und Klasse",DEU,0
"Habe immer wieder gerne mit dem VWaschmittel gewaschen,wirkl. alles weißes sauber geworden und dazu noch der typ. bekannte und cleane Duft danach.Nur wird nach der x-ten Umformulierung jedesmal das Waschergebn. schlimmer,Flecken bleiben u. ein vergrauen findet auch statt.Dazu der neue grausige,übertünschende Duft/eher Parfum.Kein sauberer Eindruck mehr,keine Freude auf das Pulver,die Wäsche...kein Plan was das soll.Denke mal irgdw. Inhaltsstoffe werden auf Öko getrimmt,eingespart...und die Wäsche leidet.Und das für ein teures Markenwaschmittel,so verliert man treue Kunden!",DEU,0
"Ich benutze seit ein paar Monaten das Ariel Pulver Vollwaschmittel und bin sehr zufrieden. 
Es macht die Wäsche super sauber und riecht dazu noch sehr gut & angenehm!",DEU,0
"Ich kaufe schon seit vielen Jahren Ariel - Pulver! 
Vermehrt fällt mir auf, dass der Inhalt mit dem auf der VErpackung nicht übereinstimmt. 
Habe heute eine Paket ""Ariel-Colorwaschmittel"" geöffnet und 
ja, ich habe den Inhalt nachgewogen. 
Angegben waren 1625 g, tatsächlich waren nur 1530 g enthalten, aber ich habe 1625 g im Handel bezahlt. 
Was sagt Ariel dazu?????",DEU,0
sehr zufrieden UND ab jetzt nur DAS WIRD GEKAUFT YU,DEU,0
Seit 20 Jahren wird nichts anderes in unserem Haushalt benutzt!,DEU,0
seit vielen Jahren aus guter Erfahrung immer wieder gekauft,DEU,0
Sie haben mit dem Ariel  sicher wäsche sauber und mit dem eine Frischduft.,DEU,0
"Immer wieder hatte ich die ein oder andere Marke im Blick.
Jetzt hab ich Ariel und bin super Zufrieden",DEU,0
"Wie meine Mutter, verwende ich seit Jahren Ariel und bin immer noch sehr zufrieden",DEU,0
Bin sehr begeistert von dem Waschergebnis! Immer wieder,DEU,0
Alles sauber alles top. Benutzen nur dies Waschmittel und brauchen es auch nur für alles ☆☆☆☆☆,DEU,0
"Schon meine Großmutter , so wie auch meine Mutter nutzten Ariel um die perfekte Reinheit zu erzielen und somit ist es kein Wunder dass auch ich schon seit über 3 Jahrzehnten Ariel mein Vertrauen schenke. Die Reinigung der Trikots für die Fußballmannschaft meines Sohnes , für die ich im Wechsel zuständig bin werden selbst nach einem extremen Härtetest wieder wunderbar sauber .",DEU,0
Ich habe schon jede Menge Waschmittel ausprobiert ich greife immerwieder auf Ariel zurück weil ich mit diesem Waschmittel die Besten wasch Ergebnisse bekomme,DEU,0
Mein Mann hat mir das Waschpulver mitgebracht vom einkaufen und das war eine sehr gute Idee von ihm. Die Wäsche wird richtig sauber auch schon getrocknete flecke sind kein Problem und auch ohne Weichspüler riecht die Wäsche hervorragend.,DEU,0
Schon 2 Jahre habe ich immer das benutzt weil die Düften lange halten und kleidung ist weich . Ich habe auch meine Mutter empfohlen und sie gefällt das auch,DEU,0
Ich habe durch Zufall. Das Produkt entdeckt und getestet. Der Duft ist klasse und hält durch das Febreze super lange.,DEU,0
"Sehr gute Reinigungskraft. Angenehmer, nicht aufdringlicher Geruch. Sehr ergiebig.",DEU,0
Ich bin damit groß geworden. Meine Mutter hat ihre Wäsche schon damit gewaschen und ich jetzt als Mama mache es genau so. Super Produkt .,DEU,0
Ich wasche schon oft mit Ariel und bin sehr zufrieden. Alle Flecken gehen raus und die Wäsche riecht sehr gut,DEU,0
Bestes waschmittel wo es gibt.hammer geil.meine wäsche ist weisser als vorher,DEU,0
"Ich benutze Ariel seit vielen Jahren und erziele mit Ariel eine wirklich perfektes Reinigungs Ergebnis.
Besonders stark verschmutzte Weißwäsche wird perfekt.",DEU,0
"Die Reinigungskraft  ist nach wie vor super und das in Verbindung mit Febreze, welches eh schon Dauergast in unserer Wohnung ist, eine prima Kombi",DEU,0
Super Waschmittel starke Reinigung und angenehmer Duft,DEU,0
Ariel ist mein absoluter Favorit egal ob Pulver flüssig oder Pods habe schon alles getestet. Der Geruch und die Sauberkeit ist echt super,DEU,0
"Da ich nur Ariel vertrage, bin ich begeistert. Ein frischer angenehmer Duft.",DEU,0
"Seit wir es einmal getestet haben, sind wir echt beigeistert und verwenden diese Waschmittel sehr gerne. Absolute Enpfehlung!",DEU,0
Hab den Muffigen Geruch aus dem Handtücher um waschmaschine Weg bekommen mit Calcon hygiene Tabs die grüne Packung und Arien Color pulver Top top!!!!,DEU,0
Vor einem Monat gekauft habe und bin ich wirklich zufrieden,DEU,0
"ich möchte es meinen Freunden empfehlen, weil das beste Waschmittel! In unserer Familie nun bereits in der 4. Generation",DEU,0
Ich möchte dieses Produkt wirklich und ich möchte es meinen Freunden empfehlen.,DEU,0
"Es ist wie es ist .... das beste Waschmittel! In unserer Familie nun bereits in der 4. Generation.
Selbst sparsam dosiert ... ein Top Ergebnis mit angenehmen Duft!
LG Witha",DEU,0
Wäscht die Kleidung sehr gut und hat einen guten Duft,DEU,0
"Ich habe dieses Waschmittel gekauft, weil es im Angebot war.
Davor hatte ich Dash, da gingen einige Flecken nicht raus, nun mit Ariel gewaschen, ist das T-Shirt wieder sauber geworden.
Ariel hat einen tollen Duft.",DEU,0
"Ich habe jetzt einige Waschmittel durchprobiert - es geht für weisse Wäsche nichts über Ariel Pulver !! Das feine Pulver ist gut dosierbar und löst sich einwandfrei auf - auch bei niedrigen Temperaturen. Da ich ausschliesslich weisse Frottiertücher benutze, kann ich den Unterschied wirklich gut erkennen...ich habe Ariel schon vielfach mit gutem Gewissen weiterempfohlen!",DEU,0
"Ich benutze dieses Waschpulver, so wie das Vollwaschmittel von Ariel seit Jahren und bin super zufrieden!",DEU,0
Ich benutze dieses Waschmittel seit Jahren und habe immer strahlend weiße Wäsche.,DEU,0
Benutze ich jetzt schon sehr lange. Für mich gibt es kein besseres Waschpulver. Die Wäsche wird schön sauber und duftet sehr gut. Kann ich nur empfehlen,DEU,0
"Dieses Waschmittel ist mein absoluter Favorit und dies nun schon seit Jahren. Nutze ich immer wieder gern. Die Wäsche wird schön sauber und riecht gut, was will man mehr!",DEU,0
"auch wenn es sich wie ""gesponsert by"" anhört, aber wenn ich meine mit ARIEL gewaschene Wäsche anziehe, ist der Duft einzigartig toll.",DEU,0
"Super Waschmittel , wasche damit auch meine Gardinen",DEU,0
"frisches reines Wäschegefühl
angenehmer ,langanhaltender Frische - Duft
gutes Waschergebnis",DEU,0
Ein tolles Produkt welche die Wäsche bei geringer Temperatur reinigt und dann noch mit einem angenehmen Duft. Kann ich nur empfehlen,DEU,0
"Ich habe das Waschmittel in einem 8450g Karton gekauft. Der Karton ist zu ca. 3/4 mit Pulver gefüllt, der Rest ist Luft. Das ist Unsinn!

Die Wäsche wird sauber, aber sie stinkt anschließend nach einem Parfüm. Das hat für mich nichts mit Sauberkeit zu tun. Wäsche sollte nach nichts riechen und Schmutzgerüche heraus gewaschen und nicht übertüncht werden.
Der Raum in dem ich die Wäsche trockne, stinkt ebenfalls nach dem Waschpulver.

Wenigstens einen Hinweis auf die Parfümierung hätte man auf die Packung drucken können.",DEU,0
"Ich bin seit 2015 total begeistert von der Waschleistung und dem tollen Duft von Ariel Compact Color und der Variante für Weißes!
Meine Großeltern waschen auch schon immer damit und so habe ich es in der ersten eigenen Wohnung gleich selbst ausprobiert. Ich kann die Kompaktwaschmittel nur empfehlen!!",DEU,0
"Ich habe bereits diverse Waschmittel ausprobiert, aber mit keinem war ich so zufieden wie mit Ariel!!!",DEU,0
Es reinigt super und die Wäsche riecht auch ohne Weichspüler toll.,DEU,0
"Schon meine Mutter war davon überzeugt. Sie hat es mir quasi vererbt, und ich liebe es",DEU,0
"Bin seit jeher mit Ariel sehr zufrieden!
Schön finde ich auch die Waschleistung bei niedrigen Temperaturen!",DEU,0
"Der Duft ist Super ,aber ich bleibe galub ich bei meinem bewerten Mittel !",DEU,0
Ich habe es letzten Monat gekauft und der Unterschied war wirklich spürbar.  reinigt Flecken sehr gut und hinterlässt samtige Kleidung.  Es riecht gut.  Ich mag es sehr und ich werde es allen meinen Freunden empfehlen,DEU,0
"Wir hatten gar nichts von dem Duftwechsel mitbekommen, bis ich meine fertige Wäsche aus der Waschmaschine geholt habe. Furchtbar! Ich kann es nicht riechen. Wir bekommen Kopfschmerzen davon. 
Wir kaufen das Waschmittel nicht nur wegen der Qualität, sondern vor allem wegen dem Duft. Damit identifiziert man sich ja. 
Jetzt müssen wir uns leider etwas anderes suchen. Mit diesem aufdringlichen Duft kommt keiner aus unserer Familie klar.",DEU,0
"Super Waschmittel!
Kaufe ich immer wieder.
Klare Empfehlung",DEU,0
Sehr gut.kaufe immer wieder.,DEU,0
"Richt angenehm, nicht so extrem wie andere! Reinigt super! Bei mir kommt kein anderes Waschmittel ins Haus!",DEU,0
"Sicherlich wäscht das Produkt weiterhin ebenso gut wie bisher, aber als über 10-jährige Kundin (immer Ariel-Pulver) bin ich angeekelt von dem neuen Duft. Warum wurde der Geruch verändert? Der neue Geruch ist furchtbar, ich werde jetzt nach Restbeständen suchen oder ihr habt mich als Kunden verloren",DEU,0
"Verwende ich nur, da es eine sehr gute, gründliche und dabei zugleich schonende Reinigungskraft entwickelt!",DEU,0
"Klassisches Waschmittel, welches meine Oma für die Wäsche benutzt. Und was Oma benutzt kann nur super sein. 
Mich hat das Waschpulver bisher nicht enttäuscht und uns kommt kein anderes ins Haus.",DEU,0
Mit dem Febreze ein extra Hauch an natürlicher Frische nach dem Waschen und der reinen Helligkeit vom Weiß.,DEU,0
"Eines der Besten Waschmittel, schon bei 30° und 40° wird alles rein.",DEU,0
"Ich nutze dieses Waschmittel seit Jahren und bin sehr zufrieden. 

Angenehmer Geruch und super Reinigung.",DEU,0
"Also ich habe viele Waschmittel ausprobiert aber Ariel ist einfach die Nummer eins für mich und meine Familie da ich zwei kleine Kinder habe muss ich ständig waschen beide gehen in Kita also dem entsprechend schauen auch die Klamotten aus mit diese waschpulwer bleiben immer die Wäsche gut erhalten sprich die Farben und Flecken gehen auch raus da wir auch Seher empfindlich auf waschpulwer reagieren muss ich sagen diese Ariel können wir alle verwenden ohne zu kratzten oder rote Punkte zu hsben es ist einfach toll,auch von Geruch super.",DEU,0
"Mit Ariel läuft's!

Immer noch kein Gratis-Produkt, und die Massbecher kann ich hier auch nicht bestelllen. Wie schade, aber trotzdem: Super-Ariel, Danke Clementine!",DEU,0
